checkpoint,index,metric,spatial_distance,value,error
1999,1,spatial_specificity,4.0,0.8406656980514526,0.00948510691523552
1999,1,spatial_specificity,4.123105525970459,0.8270684480667114,0.01040526945143938
1999,1,spatial_specificity,4.242640495300293,0.8058980703353882,0.014531605876982212
1999,1,spatial_specificity,4.4721360206604,0.807742714881897,0.013296022079885006
1999,1,spatial_specificity,5.0,0.8032312393188477,0.013991198502480984
1999,1,spatial_specificity,5.099019527435303,0.812111496925354,0.012050113640725613
1999,1,spatial_specificity,5.385164737701416,0.7940424680709839,0.015181062743067741
1999,1,spatial_specificity,5.656854152679443,0.7764281630516052,0.018424032256007195
1999,1,spatial_specificity,5.830952167510986,0.7776336669921875,0.01776299625635147
1999,1,spatial_specificity,6.0,0.8168253898620605,0.011664084158837795
1999,1,spatial_specificity,6.082762241363525,0.8041456341743469,0.01328292302787304
1999,1,spatial_specificity,6.324555397033691,0.7854856848716736,0.016115909442305565
1999,1,spatial_specificity,6.4031243324279785,0.7641374468803406,0.01975223235785961
1999,1,spatial_specificity,6.7082037925720215,0.7685165405273438,0.018365103751420975
1999,1,spatial_specificity,7.0,0.815995991230011,0.01254159677773714
1999,1,spatial_specificity,7.071067810058594,0.7871764898300171,0.015940848737955093
1999,1,spatial_specificity,7.211102485656738,0.7555164098739624,0.020663760602474213
1999,1,spatial_specificity,7.280109882354736,0.7832806706428528,0.01628740504384041
1999,1,spatial_specificity,7.6157732009887695,0.7657074332237244,0.01884276233613491
1999,1,spatial_specificity,7.8102498054504395,0.7446308135986328,0.022418256849050522
1999,1,spatial_specificity,8.0,0.8180027008056641,0.013492856174707413
1999,1,spatial_specificity,8.062257766723633,0.7800289392471313,0.016938110813498497
1999,1,spatial_specificity,8.246211051940918,0.7856743931770325,0.016191504895687103
1999,1,spatial_specificity,8.485280990600586,0.7360351085662842,0.02277558669447899
1999,1,spatial_specificity,8.5440034866333,0.7674150466918945,0.01806720905005932
1999,1,spatial_specificity,8.602325439453125,0.7410329580307007,0.021721642464399338
1999,1,spatial_specificity,8.9442720413208,0.7535355687141418,0.019170304760336876
1999,1,spatial_specificity,9.0,0.8266921043395996,0.013814588077366352
1999,1,spatial_specificity,9.05538558959961,0.8127829432487488,0.014491136185824871
1999,1,spatial_specificity,9.219544410705566,0.764147937297821,0.017855998128652573
1999,1,spatial_specificity,9.433980941772461,0.7432746291160583,0.01977289654314518
1999,1,spatial_specificity,9.486832618713379,0.7743428945541382,0.016987269744277
1999,1,spatial_specificity,9.848857879638672,0.7604684829711914,0.017644915729761124
1999,1,spatial_specificity,9.899495124816895,0.7319678664207458,0.020445751026272774
1999,1,spatial_specificity,10.0,0.7757437229156494,0.016330469399690628
1999,1,spatial_specificity,10.049875259399414,0.8298624157905579,0.014475792646408081
1999,1,spatial_specificity,10.198039054870605,0.8107724189758301,0.015145929530262947
1999,1,spatial_specificity,10.29563045501709,0.7505160570144653,0.01815670169889927
1999,1,spatial_specificity,10.440306663513184,0.7913625836372375,0.015719303861260414
1999,1,spatial_specificity,10.630146026611328,0.7374518513679504,0.01912738010287285
1999,1,spatial_specificity,10.770329475402832,0.7759695649147034,0.016466600820422173
1999,1,spatial_specificity,10.816654205322266,0.7450377941131592,0.01804903708398342
1999,1,spatial_specificity,11.0,0.8720871210098267,0.01418549008667469
1999,1,spatial_specificity,11.045360565185547,0.8600984811782837,0.014991842210292816
1999,1,spatial_specificity,11.180339813232422,0.8034960627555847,0.015598274767398834
1999,1,spatial_specificity,11.313708305358887,0.7445500493049622,0.01797584444284439
1999,1,spatial_specificity,11.401754379272461,0.7834843397140503,0.015752188861370087
1999,1,spatial_specificity,11.661904335021973,0.7632418870925903,0.017141543328762054
1999,1,spatial_specificity,11.704700469970703,0.805259108543396,0.017131783068180084
1999,1,spatial_specificity,12.0,0.9052645564079285,0.013804136775434017
1999,1,spatial_specificity,12.041594505310059,0.8233076930046082,0.014538770541548729
1999,1,spatial_specificity,12.083045959472656,0.7971946597099304,0.017922252416610718
1999,1,spatial_specificity,12.16552448272705,0.8800797462463379,0.015389759093523026
1999,1,spatial_specificity,12.206555366516113,0.7708752751350403,0.0176550280302763
